movie,sentence,score
롤러코스터,"A급인 B급 병맛 영화입니다대사,연기자들 연기 진짜 웃겨요 ㅋㅋㅋㅋ",10
아바타: 물의 길,구라 안까고 체감성 2시간임 시간 순삭가능,10
영웅,너무 좋았구요. 감동적이었어요.,10
영웅,"서사와 인물들을 잘 묘사하고 상황에 맞는 노래와 연출이 너무 좋았습니다. 조국과 동포, 가족에 대한 안중근 의사의 마음과 당신의 국제적 평화론을 바탕으로한 일본제국주의 비판에 대해서도 되새기게 하는 영화라고 생각됩니다. 오랜만에 깊이 느끼고 생각할 수 있는 기회였습니다. 안중근 의사와 독립운동에 헌신하신 모든 분들께 깊은 감사와 존경의 마음을 드립니다. ",10
하우스 오브 구찌,보는 내내 눈이 즐거웠다,8
아바타: 물의 길,시작부터 아방의 감동이 있었습니다.,10
올빼미,감독 상상력이 진짜 대단하네요... 솔직히 별 기대 안하고 봤다가 중반부부터는 엄청 몰입해서 봤습니다 한번더보고싶어요,10
영웅,배우들의 연기도 작품도 너무 훌륭했습니다. 조국을 위하 희생하신 순국선열에 은혜와 희생에 감사를 드립니다..감사합니다,10
우연과 상상,대화로 만들어지는 관계에 대한 이야기,8
아바타: 물의 길,지루했어요 취향의차이일수도 있지만...,1
아바타 리마스터링,와....그냥 한마디만 해서 찢었다...이게 2009년꺼라니 믿을수 없다,10
진주만,이렇게 재미있는 영화를 이제야 봤네요...,10
아바타: 물의 길,오래기다린 보람 있어요~ 좀 길긴하지만 가면갈수록  잼있음~,10
아바타: 물의 길,새로운 아이디어는 물론 제임스 카메론 본인이 지금까지 만든 작품들에서 연상 되는 씬까지의 총집합,8
영웅,천인공노할 인간들이로세 이걸 보고 10점을 안주나?15000원으로 이런 작품 보게 해준 감독님과 배우분들께 감사드립니다,10
영웅,다시 한번 우리들의 영웅들께 감사합니다  모두 연기와 노래가 완벽 ,10
아바타: 물의 길,개인적으로 재밌습니다.,10
영웅,강추입니다. 연말에 꼭 봐야하는영화,10
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",휴지를 챙기거나 마스크를 몇 장 더 챙기거나 눈물이나 콧물 묻혀도 괜찮은 옷을 입고 가거나… ,8
아바타: 물의 길,GOOD 너무 재밌다 ,10
영웅,한국인임을 다시 한번 느끼게 하는 뜨거운 영화,9
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",눈물이 줄줄 흐르는 영화,10
같은 속옷을 입는 두 여자,현실에 있을 법한 사람들과 연기,8
소원,조두순볼때마다 문재앙생각나노 악마같은놈들,9
영웅,이런감동이 끝나고 다들못나갈정도로울었다..,10
태극기 휘날리며,전쟁이란 불행은 없길바라며 ,10
콜보이,역겨울 수 있는 내용을 잘 그려냈다. 하드하면서도 파격적인 정사씬은 쉽지 않은 연기였을터이나 영상미있게 찍었다. 욕망은 없는 것이 아니라 드러내지 않는 것뿐.,8
본즈 앤 올,뼈와 살까지 내어주는 사랑,8
영웅,친일파 가카께서 많이 불편해 하실걸것 같네요..,10
영웅,좋은 영화 잘보았습니다.,10
인천상륙작전,부족한 제작 능력이 좋은 의미마저 갉아먹는다,4
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",내가 느낀 감정을 다 표현하지 못해 아쉽다..,10
라 비 앙 로즈,마리옹 꼬띠아르의 미친 연기력,9
영웅,기대한 것보다도 더 잘만든 작품.. 영화관에서 봐야하는 영화입니다,10
찬실이는 복도 많지,내 얘긴 줄 알았네. 장국영 오빠 나한테도 오세요 ㅋ,10
영웅,"정성화 연기는 말 할 필요도 없고 나문희 선생님의 기교없는 연기, 노래는 오열 포인트",10
플립,재밌다 시간금방감 서로다른 시선으로 전개해가는 내용 나중에 뒤집힌 입장 스토리 굳,8
영웅,차라리 진지한 뮤지컬영화로 만들었다면 대작이 되었을 텐데 만담 +망cg 아쉽다 상업영화 욕심부렸다가 애국영화도 아닌것이 되버렸네 ,3
올빼미,기대이상!,10
영웅,뮤지컬 영화라 지루하거나 재미 없으면 어떡하지 하면서 봤는데 진짜 재밌고 소름돋는 장면이 많이 있었어요. 노래도 너무 좋아서 집 와서 다 찾아봄ㅠㅠ,10
드라이브 마이 카,살아가야하는 남은 사람들,8
영웅,시답지않은  개그나  불필요한  장면들은몰입감 떨어뜨리네요   김훈 작가님의 소설  &amp;#39;하얼빈&amp;#39;  에서 느꼈던  가슴저릿한  감동은 전혀 느껴지지 않았습니다 새로운 시도는 좋았지만  아직  갈길이 먼듯.... ,6
영웅,연기 굳노래 굳노래 타이밍 애매연출 최악배우님들 죄 없고 JK필름이 죄인이다,4
라스트 크리스마스,조금 슬펐어요~잔잔하게~여배우 진짜 매력있음,8
영웅,후손들에게는 좀 더 나은 조국을 보여주기위해 노력하고 조국을 위해 헌신하신 모습을잊지않고 오래오래 기억하고 전달하겠습니다,10
첫 키스만 50번째,하 보고 울었다.. 이런사랑이 가능한건가.. 너무 감동적,10
좋지 아니한가,박해일 연기 좋지 아니한가,6
영웅,OST 한곡 한곡 모두 다 좋아요!,10
아바타: 물의 길,1편이 충격이 심해서 그렇지 아주 볼만함,10
올빼미,역사와 픽션의 적절한 조화,9
아바타: 물의 길,너무 아름다웠습니다~^^,10
영웅,"애국심,그리고 배경 그리고 웅장함 그리고젤 중요한 정성화님의 신들린 연기.연기 아닌 사실같았음.",10
아바타: 물의 길,"영상미는 좋은데, 영상미만 좋음.비싼 돈, 최신기술 때려박아 만든 예쁜 쓰레기.올해 본 영화 중 최악, JOAT",1
그린 북,크리스마스에 딱 좋은 영화였어요. 긴 말이 필요없는 &amp;#39;사람과 사람&amp;#39; 사이의 진한 우정 이야기는 언제나 아름답기에. 영화 전반적인 미감도 훌륭합니다.,10
영웅,"감동적이다.. 뮤지컬 영화임에도, 의외에 코믹함도녹아져 있다...좋은 영화였다..",10
영웅,감동이 깊은 영화 눈물 흘리고 왔음,10
영웅,한국인이라면 무조건 봐야하는 영화 너무 김동적이고 가슴 아픔 역사를 잘 표현한 영화 후손을 위해 나라를 그해주셔서 감사합니다,10
영웅,이런 영화는 반박시 매국노라...,7
영웅,창작 뮤지컬 3번 관람하고오늘은  영화를 봤네오정성화는 역시 영웅에 어울립니다.오늘도 눈물이 글성 글성~~,10
영웅,뮤지컬같아요 전 좋았어요,10
영웅,영화 예매율 확인해봤는데 영화 예매율 관객수가 4만이라고 나왔더..라구요 아쉽게도 영화 흥행 실패 예상할지도..가능해요!,4
영웅,최고입니다 꼭 봐야 할 영화입니다흐르는 눈물을 멈출 수가 없었습니다.,10
영웅,우리나라 사람이라면 꼭 봐야하는 영화,10
영웅,전형적인 cj영화 연출이 아쉽다,6
아바타: 물의 길,너무 재밌는 영화나도 모르게 호흡을 따라하는 몰입감 최고,10
마녀(魔女) Part2. The Other One,요근래 본 영화중최악뻔한스토리라면 스피디하고 재미있게 풀던가 ...진짜 영화중간에 끊고 나온적은 첨입니다 ... 최악,1
아바타: 물의 길,오랜 시간 기다린 보람이 있네요~,10
영웅,정말 연기자들도 멋있고 나왔던 캐스팅들도 멋있고 재밌긴 재밌는데 내용이 나오다가 자꾸 노래가 나왔다가 이야기가 나오고 계속 이렇게만 되는거 같아요 ,8
헌트,영화에서라도 문어대가리 전두환을 죽였으면 10점줬을텐데.씨발,8
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",자고 나면 어제의 일을 잊게 되어 일기장에 기록하는 마오리를 위해 하루하루가 행복하게 기록되도록 열심히 노력해 예쁜 추억을 만들어 주는 토루의 마음이 너무 따듯해,10
영웅,And though you&amp;#39;re deadand gone believe m,10
아바타: 물의 길,3D로 이런 세계를 체험 가능한 것만으로도 의미있다.,8
아바타: 물의 길,"개봉날 봤는데, 역시 아바타!영상미가 와~ 최고!아이맥스로 한 번 더 보러가고 싶네요!",10
영웅,ㄹㅇ 진짜 몰입도 미쳤고 우리 역사에 대해 다시 알게 되어서 추천합니다.,10
영웅,cg가 조금 아쉽지만 이 점 빼고는 다 완벽합니다 특히 연기&amp;ost가 매우 뛰어나는 영화였어요! 다시 보고 싶네요 완전 추천!! ,9
기예르모 델토로의 피노키오,감동적입니다. 대단한 영화네요.,10
영웅,정말 재미있네요~배우님들 연기가 정말 좋습니다.,10
아바타: 물의 길,다시 또 보고싶다 너무 짧다... ,10
영웅,그냥 묻지도 따지지도 말고 보시길 추천합니다 ,10
영웅,"뮤지컬과는 또 다른 매력이 있어요. 시공간을 넘나들수있고, 배우의 얼굴이 자세히 보이니 영화의 가장 큰 장점이라 할 수 있습니다. 재미와 웃음도 있지만, 무엇보다 안중근의사와 그 가족들에 대한 슬픔이 잘 묘사되어있어요. 안중근의사의 유해는 언제쯤 한국으로 돌아올 것인지..  애국지사들의 그 정신을 본받고, 감사함을 느끼며 살아가야겠습니다. 영화를 만들어주셔서 감사합니다. ",10
영웅,정성화 막판 삼십분때문에라도 넘 좋았슴,10
영웅,뮤지컬로 보고 영화로 다시 봐서 감동이 2배..특히 마지막 형장에서 천부의 아들 노래는 마음을 찢어놓는다..감사합니다 ,10
가재가 노래하는 곳,해피엔딩으로 끝나긴했으나 어떻게 죽였는지에 대한 알맹이 없는 마무리,4
영웅,별기대없이 봤는데 ..이런 감동과 눈물..스토리에정말 배우들과 감독의 열정에박수를 보냅니다~,10
영웅,정말 감동적입니다ㅠㅠ,10
영웅,진짜 이영화를 안보면 한국사람이 아님실화바탕. 뮤지컬 원작 보면서 얼마나 울었나 모릅니다 본인이 힘들다면 꼭보고 좀 더 크게 세상을 바라보시기 바랍니다,10
영웅,"뮤지컬도 봤는데, 뮤지컬과는 또다른 매력이 있는 영화였습니다. 후반부엔 감동에 계속 울기만 했네요. 많은분들이 보고 그 감동을 느꼈으면 하는 마음에 처음으로 평점을 남겨보네요! 대한민국 국민이라면 한번은 보고 그 전율과 감동 그리고 조국을 위해 몸받친 독립운동가 한분한분의 마음을 가슴에 새기는 시간이 되었으면 좋겠습니다:)",10
영웅,후기 안남기는데.. 보는 내내 소름입니다,10
불릿 트레인,아니 이렇게 완성도 있는 B급 감성 영화가 어딨다고 평점이 이래?? 졸잼이고 탄탄한 연출 스토리 배우 다 갖춤!! 10점이여 10점,10
검객,장혁 짱이에요. 좀더 나와주세요  ~,10
아바타: 물의 길,러닝 타임이 길다는 것을 느끼지 못하는 영화.,10
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",스토리 자체가 먼가 감성적이고 감동적임 .. 개인적으로 한번씩ㅇ 보는거 추천드림 로맨스 영화 같은거 잘 안보는데 진짜 인생영화 될거 같음 .. 한번씩 버세용,10
아바타: 물의 길,가족의 소중함을 느낄수 있었다. ,10
아바타: 물의 길,올해 최고의 영화였다..,10
영웅,제발보지마세요 뮤지컬식이라 몰입감 빵점입니다 중간에 나오고 싶었는데 여친 땜에 참았고 화장실에서 영화평얘기가 혀 깨물고 죽고싶었답니다 위대한 안중근 영화를 이런식으로 만드나ㅠㅠ,2
꾼,유지태는 어떻게 연기력이 그냥 평민이라 어쩔 수 없구나 나머지는 수준이상이었음,6
영웅,아니 연기력 노래 다 소름돋음 진짜 아바ㅌ 볼게아니라 국민이라면 영웅봐야지ㅠㅠㅠㅠ콧물눈물다흘림 연출 연기 다 가슴이 웅장해진다ㅠㅜ별점 낮게 준사람들 메국노임?ㅠㅠㅠ제발 우리나라 독립을 위해서 힘써주신 분들에게 감사함을 또 느끼고ㅠㅠㅠ그냥 지렸다뮤지컬 영화 그냥 지렸;; ,10
아바타: 물의 길,스토리 쫌 조악하면 어떠냐 영상미 하나로 다 씹어먹는다,8
"오늘 밤, 세계에서 이 사랑이 사라진다 해도","로맨스 좋아하는 사람들은 마음에 들어할 영화이다. 감동도 있고, 의미도 있는 영화라 오래 기억에 남을 것 같다.",9
신비아파트 극장판 차원도깨비와 7개의 세계,너무나 보고싶어요 ㅎㅎ 보고싶네요 언제 티비에 나와용 ,10
아바타: 물의 길,"원래 이런 영화 안좋아하는데 엄마가 보고싶다고 하셔서 봤는데 재밋어여,, 엄마가 너무 좋아하시네요 가족애가 있는 영화에요",10
나이브스 아웃: 글래스 어니언,"모든게 청결한곳에서 쓰레기들이 모여 그것들을 숨기니.. 그곳에서 가장 정직한자가 불을지르자마자, 시가를 태우는 블랑의 모습을 보고 폭소가 터져나왔다. 크리스마스처럼 화려한 추리극",10
양자경의 더 모든 날 모든 순간,천재성이 뭔지 보여줬다,10
아바타: 물의 길,뻔한 스토리 전개 기대가 너무 컸던듯...,4
아바타: 물의 길,3시간이 이렇게 짧게 느껴진 영화는 처음 ..진짜 안보면 후회합니다.. 끝내줍니다,10
영웅,와...  매우 감동적 입니다.,10
아바타: 물의 길,3시간이 30분 같았습니다툴쿤스토리 너무 감동적이고 진짜 몰입해서 봤어요,10
크리스마스 위드 유,연기 너무 어색하고 내용 전개도 너무 오글거림 차라리 그여자 그남자 작사작곡 한번더 보셈,4
영웅,그냥 펑펑 울러버려 ㅠㅠ,10
아바타: 물의 길,3시간이 후딱 지나갈 정도로 너무 재미있었엉?ㄷ,10
아바타: 물의 길,감독이 주제가 환경이란 걸 말했을 때부터 이 영화의 목적은 정해져 있었던 것 같음 3시간 짜리 다큐 보는 줄,4
"오늘 밤, 세계에서 이 사랑이 사라진다 해도",지루해요. 재미도 없고 감동도 없었습니다. ,1
영웅,주인공의 열연이 돋보임.개연성 없는 스토리와 아쉬운 연출에서별 하나 뺐음.한국인의 피가 흐르는 사람이라면 봐야 할 영화,8
영웅,대한독립 만세.아바타도 좋지만 영웅도 꼭 봐야할영화임한국사람이라면,10
영웅,뮤지컬 영웅 너무 좋아해서 계속 기다렸어요!다른 매력의 영웅이라 좋았어요천만갔으면 좋겠어요!!,10
아바타: 물의 길,그냥 뭐 끝내준다는 한마디만,10
늑대사냥,이게 도대체 무슨...;;,3
영웅,애국심 차오르는 영화 아바타가 아니라 이거 봐야합니다. ,10
